clip	duration[ms]
common_voice_ru_42197562.mp3	5328
common_voice_ru_42550221.mp3	6300
common_voice_ru_42544322.mp3	7668
common_voice_ru_41977054.mp3	4392
common_voice_ru_42452381.mp3	6228
common_voice_ru_42579692.mp3	2880
common_voice_ru_42415435.mp3	7056
common_voice_ru_41973394.mp3	9144
common_voice_ru_41986380.mp3	6480
common_voice_ru_42000604.mp3	5688
common_voice_ru_42308953.mp3	5220
common_voice_ru_42212695.mp3	4896
common_voice_ru_42558858.mp3	4788
common_voice_ru_41976868.mp3	4860
common_voice_ru_42631551.mp3	5868
common_voice_ru_42308741.mp3	6948
common_voice_ru_41973966.mp3	8460
common_voice_ru_42479747.mp3	8568
common_voice_ru_41973166.mp3	3348
common_voice_ru_42032024.mp3	3312
common_voice_ru_42479798.mp3	2448
common_voice_ru_42479671.mp3	5220
common_voice_ru_42000636.mp3	5292
common_voice_ru_42032184.mp3	2988
common_voice_ru_42199491.mp3	6768
common_voice_ru_42308664.mp3	4716
common_voice_ru_42680780.mp3	3708
common_voice_ru_42002846.mp3	6696
common_voice_ru_41970117.mp3	5400
common_voice_ru_42479809.mp3	3636
common_voice_ru_42032083.mp3	3348
common_voice_ru_42544312.mp3	5868
common_voice_ru_42327720.mp3	9900
common_voice_ru_41982062.mp3	6228
common_voice_ru_42550326.mp3	4896
common_voice_ru_42631593.mp3	9180
common_voice_ru_41991256.mp3	2736
common_voice_ru_41973205.mp3	5328
common_voice_ru_41973513.mp3	4860
common_voice_ru_42327719.mp3	5220
common_voice_ru_42479396.mp3	6516
common_voice_ru_42075024.mp3	7056
common_voice_ru_42579733.mp3	3060
common_voice_ru_42000545.mp3	4032
common_voice_ru_42479348.mp3	6696
common_voice_ru_41973411.mp3	3204
common_voice_ru_42550201.mp3	8748
common_voice_ru_41976892.mp3	3492
common_voice_ru_42031909.mp3	4032
common_voice_ru_42558667.mp3	5508
common_voice_ru_42308995.mp3	5328
common_voice_ru_42110706.mp3	7920
common_voice_ru_42631584.mp3	4320
common_voice_ru_42558849.mp3	3456
common_voice_ru_42479563.mp3	2196
common_voice_ru_42416547.mp3	3636
common_voice_ru_42497803.mp3	5328
common_voice_ru_42544236.mp3	8676
common_voice_ru_42558652.mp3	3420
common_voice_ru_42479439.mp3	2700
common_voice_ru_42227414.mp3	3636
common_voice_ru_41973190.mp3	4572
common_voice_ru_42550308.mp3	8640
common_voice_ru_42550219.mp3	4140
common_voice_ru_42558679.mp3	5580
common_voice_ru_42003477.mp3	4320
common_voice_ru_42325331.mp3	5148
common_voice_ru_42325305.mp3	6048
common_voice_ru_42558919.mp3	3636
common_voice_ru_42003518.mp3	3780
common_voice_ru_42429103.mp3	7020
common_voice_ru_42197466.mp3	5256
common_voice_ru_42667749.mp3	5400
common_voice_ru_41915181.mp3	8460
common_voice_ru_42631556.mp3	3060
common_voice_ru_42563605.mp3	4248
common_voice_ru_42625393.mp3	3780
common_voice_ru_42327385.mp3	4068
common_voice_ru_42628201.mp3	2088
common_voice_ru_41982162.mp3	4068
common_voice_ru_41915176.mp3	4140
common_voice_ru_41976900.mp3	5292
common_voice_ru_41982151.mp3	3636
common_voice_ru_41977125.mp3	5976
common_voice_ru_42479388.mp3	3276
common_voice_ru_41915131.mp3	4176
common_voice_ru_41976937.mp3	5436
common_voice_ru_41982061.mp3	6480
common_voice_ru_42452390.mp3	2736
common_voice_ru_42544314.mp3	4140
common_voice_ru_42479445.mp3	3780
common_voice_ru_42000542.mp3	5796
common_voice_ru_42550229.mp3	9756
common_voice_ru_42000410.mp3	5508
common_voice_ru_42520852.mp3	3600
common_voice_ru_42032322.mp3	4428
common_voice_ru_42631572.mp3	4068
common_voice_ru_42497839.mp3	4716
common_voice_ru_41976955.mp3	3564
common_voice_ru_42479426.mp3	2448
common_voice_ru_42031929.mp3	3528
common_voice_ru_42002877.mp3	7200
common_voice_ru_41973468.mp3	3960
common_voice_ru_42075011.mp3	4896
common_voice_ru_42479304.mp3	6300
common_voice_ru_42198480.mp3	5148
common_voice_ru_41976939.mp3	5616
common_voice_ru_41982058.mp3	7236
common_voice_ru_42327867.mp3	2340
common_voice_ru_42198074.mp3	5436
common_voice_ru_42520801.mp3	7200
common_voice_ru_42488345.mp3	2808
common_voice_ru_42479621.mp3	6048
common_voice_ru_42431362.mp3	7236
common_voice_ru_42032161.mp3	4572
common_voice_ru_41973467.mp3	2304
common_voice_ru_42479661.mp3	5868
common_voice_ru_42032591.mp3	2916
common_voice_ru_42210129.mp3	5868
common_voice_ru_41982101.mp3	7236
common_voice_ru_42558670.mp3	5940
common_voice_ru_42667746.mp3	7848
common_voice_ru_41973287.mp3	5616
common_voice_ru_42325274.mp3	6876
common_voice_ru_41910969.mp3	6588
common_voice_ru_42232951.mp3	2988
common_voice_ru_41986401.mp3	2844
common_voice_ru_42579735.mp3	4608
common_voice_ru_42197611.mp3	6948
common_voice_ru_42000525.mp3	2808
common_voice_ru_42579626.mp3	3600
common_voice_ru_42513802.mp3	6984
common_voice_ru_42647381.mp3	2808
common_voice_ru_41986387.mp3	6300
common_voice_ru_42479659.mp3	4896
common_voice_ru_42452386.mp3	5976
common_voice_ru_41977169.mp3	2448
common_voice_ru_41941871.mp3	5112
common_voice_ru_42415494.mp3	4968
common_voice_ru_42558799.mp3	6840
common_voice_ru_42558908.mp3	7128
common_voice_ru_42550206.mp3	7200
common_voice_ru_42327866.mp3	6156
common_voice_ru_42550305.mp3	5688
common_voice_ru_42197494.mp3	4788
common_voice_ru_42544223.mp3	7920
common_voice_ru_41977110.mp3	2844
common_voice_ru_42227299.mp3	6228
common_voice_ru_42452383.mp3	2880
common_voice_ru_42197609.mp3	2376
common_voice_ru_41973349.mp3	7092
common_voice_ru_42000617.mp3	4212
common_voice_ru_42480875.mp3	2628
common_voice_ru_42563604.mp3	6408
common_voice_ru_42325318.mp3	3708
common_voice_ru_41983092.mp3	5436
common_voice_ru_42544354.mp3	3708
common_voice_ru_41910971.mp3	6192
common_voice_ru_42328154.mp3	3168
common_voice_ru_42579732.mp3	5940
common_voice_ru_42479841.mp3	6228
common_voice_ru_42550376.mp3	9900
common_voice_ru_42000468.mp3	6156
common_voice_ru_42479634.mp3	8028
common_voice_ru_42552077.mp3	5796
common_voice_ru_42631624.mp3	6840
common_voice_ru_41983093.mp3	3240
common_voice_ru_42325301.mp3	4608
common_voice_ru_42156297.mp3	6840
common_voice_ru_42003499.mp3	2376
common_voice_ru_42563603.mp3	2880
common_voice_ru_42000398.mp3	2088
common_voice_ru_42198458.mp3	4536
common_voice_ru_42497845.mp3	5436
common_voice_ru_41973155.mp3	5436
common_voice_ru_42032088.mp3	5112
common_voice_ru_42619053.mp3	4428
common_voice_ru_42308993.mp3	6156
common_voice_ru_42544296.mp3	3060
common_voice_ru_41973196.mp3	7452
common_voice_ru_41977157.mp3	5220
common_voice_ru_42479670.mp3	9108
common_voice_ru_42308954.mp3	6120
common_voice_ru_42003525.mp3	4320
common_voice_ru_42558816.mp3	3636
common_voice_ru_41986405.mp3	7812
common_voice_ru_42520797.mp3	8856
common_voice_ru_42528731.mp3	7668
common_voice_ru_41973485.mp3	4644
common_voice_ru_42479796.mp3	3240
common_voice_ru_41982106.mp3	7308
common_voice_ru_41977119.mp3	4572
common_voice_ru_42544324.mp3	4860
common_voice_ru_42479413.mp3	5436
common_voice_ru_41973220.mp3	4428
common_voice_ru_42522934.mp3	7200
common_voice_ru_42628127.mp3	6300
common_voice_ru_42480867.mp3	4320
common_voice_ru_42032214.mp3	2952
common_voice_ru_42479358.mp3	3240
common_voice_ru_41977093.mp3	2844
common_voice_ru_42680789.mp3	4680
common_voice_ru_41977001.mp3	6768
common_voice_ru_42452377.mp3	5148
common_voice_ru_42479341.mp3	4716
common_voice_ru_42414493.mp3	3960
common_voice_ru_41991254.mp3	7596
common_voice_ru_41910912.mp3	5652
common_voice_ru_42634890.mp3	3528
common_voice_ru_41973271.mp3	5904
common_voice_ru_42308991.mp3	7380
common_voice_ru_42415475.mp3	4500
common_voice_ru_42461952.mp3	5868
common_voice_ru_42000616.mp3	4356
common_voice_ru_41973486.mp3	4500
common_voice_ru_41982116.mp3	4176
common_voice_ru_42003484.mp3	3348
common_voice_ru_42558681.mp3	3348
common_voice_ru_42479662.mp3	5940
common_voice_ru_41982063.mp3	7380
common_voice_ru_42227403.mp3	7920
common_voice_ru_42000575.mp3	5868
common_voice_ru_42558796.mp3	8316
common_voice_ru_42327366.mp3	9720
common_voice_ru_42032562.mp3	7236
common_voice_ru_42075027.mp3	5076
common_voice_ru_42032098.mp3	5220
common_voice_ru_41981251.mp3	5580
common_voice_ru_42031907.mp3	5400
common_voice_ru_42415434.mp3	7020
common_voice_ru_41981203.mp3	4140
common_voice_ru_42506937.mp3	8856
common_voice_ru_42031869.mp3	4464
common_voice_ru_41976882.mp3	3960
common_voice_ru_42623280.mp3	4356
common_voice_ru_42506901.mp3	7848
common_voice_ru_42550302.mp3	10440
common_voice_ru_42479302.mp3	2880
common_voice_ru_42501121.mp3	6876
common_voice_ru_42558641.mp3	5616
common_voice_ru_42558896.mp3	7200
common_voice_ru_42550253.mp3	6696
common_voice_ru_42000445.mp3	5688
common_voice_ru_42558672.mp3	3600
common_voice_ru_42522948.mp3	2088
common_voice_ru_41982148.mp3	3240
common_voice_ru_42604930.mp3	5616
common_voice_ru_42643430.mp3	5040
common_voice_ru_42558673.mp3	4716
common_voice_ru_42550241.mp3	5400
common_voice_ru_42032314.mp3	4536
common_voice_ru_42327367.mp3	6516
common_voice_ru_42198104.mp3	4716
common_voice_ru_42558643.mp3	3960
common_voice_ru_42000646.mp3	4572
common_voice_ru_42579719.mp3	6876
common_voice_ru_41982082.mp3	3384
common_voice_ru_42544239.mp3	8208
common_voice_ru_41996955.mp3	5436
common_voice_ru_41982810.mp3	4140
common_voice_ru_42327787.mp3	6948
common_voice_ru_42330709.mp3	3708
common_voice_ru_42492557.mp3	4068
common_voice_ru_42000645.mp3	6480
common_voice_ru_41991360.mp3	3816
common_voice_ru_41915146.mp3	3600
common_voice_ru_42474989.mp3	3096
common_voice_ru_42550199.mp3	7488
common_voice_ru_41910961.mp3	4392
common_voice_ru_41982118.mp3	4968
common_voice_ru_41973358.mp3	3492
common_voice_ru_42545627.mp3	5580
common_voice_ru_41976903.mp3	4896
common_voice_ru_41973963.mp3	8172
common_voice_ru_42628392.mp3	7560
common_voice_ru_42550321.mp3	7668
common_voice_ru_42558914.mp3	5400
common_voice_ru_42522950.mp3	5976
common_voice_ru_42327868.mp3	3420
common_voice_ru_41976884.mp3	4716
common_voice_ru_42479446.mp3	4500
common_voice_ru_42415437.mp3	3528
common_voice_ru_42429082.mp3	7668
common_voice_ru_42032259.mp3	4428
common_voice_ru_42544256.mp3	6588
common_voice_ru_42604922.mp3	5940
common_voice_ru_42416530.mp3	2376
common_voice_ru_42032547.mp3	3348
common_voice_ru_42197498.mp3	4860
common_voice_ru_42474990.mp3	3780
common_voice_ru_42003528.mp3	5436
common_voice_ru_42544297.mp3	3276
common_voice_ru_41996968.mp3	7668
common_voice_ru_41973311.mp3	3420
common_voice_ru_42416516.mp3	5328
common_voice_ru_42060495.mp3	8208
common_voice_ru_42550379.mp3	7380
common_voice_ru_42309088.mp3	7056
common_voice_ru_42550375.mp3	4536
common_voice_ru_42544316.mp3	5940
common_voice_ru_42550380.mp3	11088
common_voice_ru_42198481.mp3	4716
common_voice_ru_42631555.mp3	2700
common_voice_ru_42550290.mp3	5256
common_voice_ru_41915177.mp3	2700
common_voice_ru_42330695.mp3	6228
common_voice_ru_42032565.mp3	2448
common_voice_ru_41973248.mp3	4752
common_voice_ru_42628167.mp3	2340
common_voice_ru_42631557.mp3	6840
common_voice_ru_41973151.mp3	5976
common_voice_ru_41977053.mp3	6120
common_voice_ru_41991253.mp3	5796
common_voice_ru_42308623.mp3	4320
common_voice_ru_42032303.mp3	4248
common_voice_ru_42631600.mp3	3816
common_voice_ru_41982139.mp3	4536
common_voice_ru_42552083.mp3	2880
common_voice_ru_41973352.mp3	4716
common_voice_ru_41977160.mp3	4464
common_voice_ru_41977035.mp3	7668
common_voice_ru_42003486.mp3	3780
common_voice_ru_42550238.mp3	6300
common_voice_ru_42479271.mp3	4428
common_voice_ru_41976886.mp3	2988
common_voice_ru_42544238.mp3	6840
common_voice_ru_42550196.mp3	10908
common_voice_ru_41983094.mp3	5328
common_voice_ru_42210111.mp3	4140
common_voice_ru_42479824.mp3	4248
common_voice_ru_41973240.mp3	3852
common_voice_ru_42643432.mp3	5436
common_voice_ru_42628452.mp3	8028
common_voice_ru_42431347.mp3	3528
common_voice_ru_42000647.mp3	4356
common_voice_ru_42198389.mp3	3240
common_voice_ru_42003540.mp3	5076
common_voice_ru_42479725.mp3	3060
common_voice_ru_41982144.mp3	5544
common_voice_ru_42558659.mp3	4500
common_voice_ru_41982054.mp3	4788
common_voice_ru_42488325.mp3	4716
common_voice_ru_42075013.mp3	4536
common_voice_ru_42308666.mp3	3816
common_voice_ru_41977064.mp3	3276
common_voice_ru_42550362.mp3	10188
common_voice_ru_42210128.mp3	3636
common_voice_ru_42558847.mp3	4068
common_voice_ru_41973393.mp3	3852
common_voice_ru_41982095.mp3	2160
common_voice_ru_42431341.mp3	2916
common_voice_ru_41915178.mp3	7020
common_voice_ru_42522931.mp3	3348
common_voice_ru_41982163.mp3	6552
common_voice_ru_42415506.mp3	5400
common_voice_ru_42415536.mp3	7668
common_voice_ru_41977031.mp3	5220
common_voice_ru_41986388.mp3	6084
common_voice_ru_42327749.mp3	3888
common_voice_ru_42528799.mp3	4140
common_voice_ru_41973503.mp3	3168
common_voice_ru_41986398.mp3	6948
common_voice_ru_41976852.mp3	4500
common_voice_ru_42328172.mp3	6876
common_voice_ru_42558715.mp3	4788
common_voice_ru_42467585.mp3	6588
common_voice_ru_42479447.mp3	5688
common_voice_ru_42467590.mp3	7776
common_voice_ru_42550190.mp3	7560
common_voice_ru_42309071.mp3	4356
common_voice_ru_42032341.mp3	5508
common_voice_ru_42442800.mp3	7668
common_voice_ru_42327853.mp3	8028
common_voice_ru_41910951.mp3	3816
common_voice_ru_42479672.mp3	7776
common_voice_ru_42631620.mp3	4608
common_voice_ru_41986482.mp3	5472
common_voice_ru_42031963.mp3	2556
common_voice_ru_41983109.mp3	8100
common_voice_ru_42000567.mp3	7812
common_voice_ru_42479599.mp3	5508
common_voice_ru_42197497.mp3	5256
common_voice_ru_42520892.mp3	2880
common_voice_ru_41970101.mp3	5580
common_voice_ru_41996956.mp3	4320
common_voice_ru_42415493.mp3	6696
common_voice_ru_41973291.mp3	4824
common_voice_ru_42000413.mp3	8028
common_voice_ru_42479344.mp3	2088
common_voice_ru_42198431.mp3	5580
common_voice_ru_42579623.mp3	6156
common_voice_ru_41973361.mp3	4860
common_voice_ru_41982117.mp3	1980
common_voice_ru_41910947.mp3	6084
common_voice_ru_41976914.mp3	3420
common_voice_ru_42544263.mp3	5148
common_voice_ru_42550204.mp3	10080
common_voice_ru_41977126.mp3	2988
common_voice_ru_41982125.mp3	4968
common_voice_ru_42480858.mp3	4788
common_voice_ru_42647352.mp3	10440
common_voice_ru_42544309.mp3	4860
common_voice_ru_41981199.mp3	6876
common_voice_ru_42497780.mp3	3168
common_voice_ru_42628181.mp3	4068
common_voice_ru_42003530.mp3	6336
common_voice_ru_42479598.mp3	1836
common_voice_ru_42003485.mp3	8460
common_voice_ru_42544356.mp3	4608
common_voice_ru_42544353.mp3	6588
common_voice_ru_42628179.mp3	3240
common_voice_ru_41976992.mp3	5328
common_voice_ru_42604970.mp3	10260
common_voice_ru_41922933.mp3	6048
common_voice_ru_41981284.mp3	7488
common_voice_ru_41973373.mp3	5688
common_voice_ru_42547227.mp3	5976
common_voice_ru_42002878.mp3	5580
common_voice_ru_41982077.mp3	4140
common_voice_ru_41977159.mp3	8352
common_voice_ru_42000648.mp3	4032
common_voice_ru_42544221.mp3	6300
common_voice_ru_42556140.mp3	8388
common_voice_ru_42308786.mp3	4500
common_voice_ru_42528730.mp3	7740
common_voice_ru_42000543.mp3	5508
common_voice_ru_42550306.mp3	6696
common_voice_ru_42520775.mp3	5796
common_voice_ru_42479691.mp3	3636
common_voice_ru_42647351.mp3	3888
common_voice_ru_42550273.mp3	7596
common_voice_ru_42031959.mp3	4248
common_voice_ru_42197900.mp3	6120
common_voice_ru_42328157.mp3	4788
common_voice_ru_42479293.mp3	2340
common_voice_ru_42000574.mp3	2844
common_voice_ru_41915147.mp3	8640
common_voice_ru_42480854.mp3	4536
common_voice_ru_42467575.mp3	8748
common_voice_ru_41973203.mp3	6012
common_voice_ru_42628619.mp3	8928
common_voice_ru_41973223.mp3	5184
common_voice_ru_41977111.mp3	5364
common_voice_ru_42520816.mp3	3636
common_voice_ru_41973216.mp3	3636
common_voice_ru_42479466.mp3	5508
common_voice_ru_42550391.mp3	11088
common_voice_ru_42605009.mp3	7308
common_voice_ru_41961957.mp3	4248
common_voice_ru_42483381.mp3	3888
common_voice_ru_42327750.mp3	2916
common_voice_ru_42550344.mp3	4716
common_voice_ru_42684992.mp3	10728
common_voice_ru_41961933.mp3	5940
common_voice_ru_41973282.mp3	3276
common_voice_ru_42000524.mp3	4644
common_voice_ru_42633266.mp3	12420
common_voice_ru_42558909.mp3	4428
common_voice_ru_42000547.mp3	4032
common_voice_ru_42032261.mp3	2880
common_voice_ru_42544210.mp3	6336
common_voice_ru_42488344.mp3	3960
common_voice_ru_42501125.mp3	9036
common_voice_ru_42524509.mp3	9756
common_voice_ru_42003502.mp3	5256
common_voice_ru_41915149.mp3	9396
common_voice_ru_42308791.mp3	6408
common_voice_ru_41977178.mp3	2988
common_voice_ru_42032121.mp3	3276
common_voice_ru_41941872.mp3	6336
common_voice_ru_42330694.mp3	4608
common_voice_ru_41976941.mp3	3708
common_voice_ru_41973490.mp3	5184
common_voice_ru_42416517.mp3	2880
common_voice_ru_42497843.mp3	4176
common_voice_ru_42415452.mp3	5040
common_voice_ru_42479663.mp3	7920
common_voice_ru_42308734.mp3	7596
common_voice_ru_42000600.mp3	3024
common_voice_ru_42479442.mp3	3816
common_voice_ru_42479353.mp3	3708
common_voice_ru_42522911.mp3	3780
common_voice_ru_42672013.mp3	4500
common_voice_ru_41977045.mp3	3204
common_voice_ru_42497804.mp3	8388
common_voice_ru_42032173.mp3	3564
common_voice_ru_42479359.mp3	4356
common_voice_ru_42558805.mp3	3276
common_voice_ru_41973197.mp3	4644
common_voice_ru_41973511.mp3	6300
common_voice_ru_41973236.mp3	5364
common_voice_ru_42552069.mp3	3708
common_voice_ru_42032132.mp3	5148
common_voice_ru_42544283.mp3	8388
common_voice_ru_42497816.mp3	6696
common_voice_ru_41973289.mp3	6840
common_voice_ru_42522947.mp3	5616
common_voice_ru_42199493.mp3	4788
common_voice_ru_41976966.mp3	6300
common_voice_ru_42545626.mp3	8460
common_voice_ru_42031892.mp3	3348
common_voice_ru_42631581.mp3	3636
common_voice_ru_42110683.mp3	8568
common_voice_ru_42479443.mp3	6228
common_voice_ru_41970099.mp3	6588
common_voice_ru_42604952.mp3	5580
common_voice_ru_42032237.mp3	3672
common_voice_ru_42480863.mp3	4608
common_voice_ru_42060493.mp3	8136
common_voice_ru_42558865.mp3	2340
common_voice_ru_42631568.mp3	2700
common_voice_ru_42000412.mp3	2880
common_voice_ru_42473318.mp3	3456
common_voice_ru_42545635.mp3	6300
common_voice_ru_42550363.mp3	7020
common_voice_ru_42680782.mp3	5256
common_voice_ru_41996947.mp3	4716
common_voice_ru_42628375.mp3	7596
common_voice_ru_42327869.mp3	7776
common_voice_ru_41910962.mp3	3240
common_voice_ru_41986389.mp3	5724
common_voice_ru_42558716.mp3	4968
common_voice_ru_42416438.mp3	5616
common_voice_ru_42550223.mp3	4068
common_voice_ru_42689094.mp3	2880
common_voice_ru_42545629.mp3	5976
common_voice_ru_42492556.mp3	6588
common_voice_ru_42528769.mp3	6156
common_voice_ru_41973384.mp3	5976
common_voice_ru_42628334.mp3	6048
common_voice_ru_41982071.mp3	3744
common_voice_ru_42032141.mp3	3672
common_voice_ru_41976920.mp3	5508
common_voice_ru_42479677.mp3	4716
common_voice_ru_41976969.mp3	3240
common_voice_ru_42558653.mp3	3960
common_voice_ru_42532378.mp3	9360
common_voice_ru_42416514.mp3	4716
common_voice_ru_42416524.mp3	3888
common_voice_ru_42520889.mp3	4428
common_voice_ru_42544227.mp3	10836
common_voice_ru_42618641.mp3	3240
common_voice_ru_42465044.mp3	5040
common_voice_ru_41977100.mp3	2340
common_voice_ru_42479389.mp3	5688
common_voice_ru_41976923.mp3	7236
common_voice_ru_41910942.mp3	5400
common_voice_ru_42634920.mp3	3528
common_voice_ru_42544272.mp3	10188
common_voice_ru_42479342.mp3	4968
common_voice_ru_42460002.mp3	6768
common_voice_ru_42634894.mp3	6156
common_voice_ru_42327834.mp3	6336
common_voice_ru_42497815.mp3	6588
common_voice_ru_42550181.mp3	6840
common_voice_ru_41973200.mp3	5976
common_voice_ru_42005523.mp3	5148
common_voice_ru_42416457.mp3	5760
common_voice_ru_42689092.mp3	4140
common_voice_ru_42000587.mp3	3060
common_voice_ru_41910950.mp3	7164
common_voice_ru_42558656.mp3	2520
common_voice_ru_41973263.mp3	7992
common_voice_ru_42459998.mp3	4860
common_voice_ru_41982057.mp3	2448
common_voice_ru_42550193.mp3	6660
common_voice_ru_42003513.mp3	6156
common_voice_ru_41977055.mp3	7920
common_voice_ru_42506902.mp3	5616
common_voice_ru_42558910.mp3	4788
common_voice_ru_42000411.mp3	6480
common_voice_ru_42415477.mp3	5328
common_voice_ru_42003500.mp3	4500
common_voice_ru_42452389.mp3	8280
common_voice_ru_42003531.mp3	2988
common_voice_ru_42415533.mp3	6408
common_voice_ru_42544276.mp3	4608
common_voice_ru_42628378.mp3	5580
common_voice_ru_42003507.mp3	3708
common_voice_ru_42520880.mp3	3636
common_voice_ru_41996954.mp3	4536
common_voice_ru_41982166.mp3	2124
common_voice_ru_42000627.mp3	6084
common_voice_ru_42550325.mp3	7416
common_voice_ru_42032249.mp3	2196
common_voice_ru_41910913.mp3	7668
common_voice_ru_42416488.mp3	7056
common_voice_ru_42032564.mp3	5004
common_voice_ru_41977166.mp3	6012
common_voice_ru_41977006.mp3	5040
common_voice_ru_41976895.mp3	3312
common_voice_ru_42522953.mp3	5040
common_voice_ru_42479448.mp3	5508
common_voice_ru_42327752.mp3	7668
common_voice_ru_42327365.mp3	3456
common_voice_ru_42227404.mp3	5436
common_voice_ru_42494887.mp3	15156
common_voice_ru_41973512.mp3	6372
common_voice_ru_42415466.mp3	4968
common_voice_ru_42032306.mp3	4176
common_voice_ru_41976971.mp3	2232
common_voice_ru_42619072.mp3	4968
common_voice_ru_42031961.mp3	6372
common_voice_ru_41973328.mp3	3636
common_voice_ru_42032059.mp3	2880
common_voice_ru_42579628.mp3	2268
common_voice_ru_42483385.mp3	4536
common_voice_ru_41982145.mp3	3132
common_voice_ru_42325273.mp3	3816
common_voice_ru_42031994.mp3	5616
common_voice_ru_41981242.mp3	3168
common_voice_ru_42532399.mp3	5760
common_voice_ru_42000446.mp3	4752
common_voice_ru_42075025.mp3	4248
common_voice_ru_42480866.mp3	7056
common_voice_ru_42680781.mp3	3708
common_voice_ru_42465047.mp3	4788
common_voice_ru_41976912.mp3	5040
common_voice_ru_42479282.mp3	6696
common_voice_ru_42544246.mp3	2628
common_voice_ru_42549625.mp3	5400
common_voice_ru_42416489.mp3	6588
common_voice_ru_42520856.mp3	6228
common_voice_ru_42325334.mp3	4248
common_voice_ru_42479428.mp3	3888
common_voice_ru_42628261.mp3	3888
common_voice_ru_42479727.mp3	8460
common_voice_ru_42003503.mp3	3348
common_voice_ru_42552078.mp3	3240
common_voice_ru_41961958.mp3	3708
common_voice_ru_42328178.mp3	6588
common_voice_ru_42309089.mp3	6948
common_voice_ru_42197610.mp3	6300
common_voice_ru_42479690.mp3	5580
common_voice_ru_42483389.mp3	5436
common_voice_ru_42416435.mp3	3528
common_voice_ru_42003538.mp3	8496
common_voice_ru_42031893.mp3	6336
common_voice_ru_42479414.mp3	7128
common_voice_ru_42473294.mp3	4068
common_voice_ru_42327387.mp3	3600
common_voice_ru_42631549.mp3	5940
common_voice_ru_42619070.mp3	5580
common_voice_ru_42003516.mp3	4536
common_voice_ru_42501156.mp3	6588
common_voice_ru_42473311.mp3	4680
common_voice_ru_41973191.mp3	5184
common_voice_ru_41976968.mp3	6552
common_voice_ru_42558834.mp3	6120
common_voice_ru_42550392.mp3	6156
common_voice_ru_42032540.mp3	3708
common_voice_ru_42634918.mp3	2736
common_voice_ru_42473293.mp3	5940
common_voice_ru_42032012.mp3	4824
common_voice_ru_42416529.mp3	7776
common_voice_ru_42550330.mp3	9576
common_voice_ru_42550282.mp3	9000
common_voice_ru_42000623.mp3	3636
common_voice_ru_42552070.mp3	4680
common_voice_ru_42544298.mp3	5148
common_voice_ru_41982156.mp3	6516
common_voice_ru_42550320.mp3	3780
common_voice_ru_42003508.mp3	3168
common_voice_ru_42168166.mp3	5040
common_voice_ru_42012915.mp3	7560
common_voice_ru_42558680.mp3	3420
common_voice_ru_42198072.mp3	5436
common_voice_ru_42327751.mp3	5868
common_voice_ru_42631622.mp3	8208
common_voice_ru_42467572.mp3	6336
common_voice_ru_42031969.mp3	4392
common_voice_ru_42032531.mp3	6336
common_voice_ru_42000613.mp3	2520
common_voice_ru_42415451.mp3	4068
common_voice_ru_42431345.mp3	3636
common_voice_ru_41973183.mp3	4032
common_voice_ru_42473321.mp3	5868
common_voice_ru_42497841.mp3	5940
common_voice_ru_41973249.mp3	3960
common_voice_ru_42415503.mp3	4536
common_voice_ru_41996976.mp3	7056
common_voice_ru_42544264.mp3	7920
common_voice_ru_42497837.mp3	6228
common_voice_ru_42000634.mp3	5184
common_voice_ru_42506938.mp3	9756
common_voice_ru_42415449.mp3	8640
common_voice_ru_41973210.mp3	5904
common_voice_ru_42005525.mp3	4068
common_voice_ru_41977177.mp3	4680
common_voice_ru_41996951.mp3	6156
common_voice_ru_42685552.mp3	6336
common_voice_ru_42544343.mp3	3060
common_voice_ru_42479354.mp3	5940
common_voice_ru_42431337.mp3	6336
common_voice_ru_42631563.mp3	2736
common_voice_ru_41982076.mp3	3924
common_voice_ru_42550268.mp3	7380
common_voice_ru_42032106.mp3	4032
common_voice_ru_42495945.mp3	3096
common_voice_ru_42168167.mp3	8676
common_voice_ru_41973496.mp3	6228
common_voice_ru_42308665.mp3	6336
common_voice_ru_41973198.mp3	6372
common_voice_ru_41977135.mp3	3420
common_voice_ru_42611714.mp3	7956
common_voice_ru_42550373.mp3	4140
common_voice_ru_42612324.mp3	4104
common_voice_ru_42416487.mp3	4896
common_voice_ru_42032144.mp3	5184
common_voice_ru_42631601.mp3	5616
common_voice_ru_42156299.mp3	5040
common_voice_ru_41981207.mp3	9180
common_voice_ru_41973409.mp3	5616
common_voice_ru_42000615.mp3	5580
common_voice_ru_41986479.mp3	7164
common_voice_ru_42031896.mp3	2268
common_voice_ru_41973252.mp3	2808
common_voice_ru_41973514.mp3	4536
common_voice_ru_41976940.mp3	2880
common_voice_ru_42483387.mp3	7236
common_voice_ru_42003493.mp3	5580
common_voice_ru_42479688.mp3	6696
common_voice_ru_42647348.mp3	2340
common_voice_ru_42000585.mp3	4392
common_voice_ru_41986406.mp3	4752
common_voice_ru_41973306.mp3	5472
common_voice_ru_42198187.mp3	2988
common_voice_ru_42405538.mp3	5796
common_voice_ru_41973265.mp3	5292
common_voice_ru_42110685.mp3	12060
common_voice_ru_42032070.mp3	4680
common_voice_ru_42550296.mp3	5796
common_voice_ru_41996966.mp3	3168
common_voice_ru_42497846.mp3	8460
common_voice_ru_41941870.mp3	8748
common_voice_ru_42558923.mp3	3168
